MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath,FEN_Area_comp0,FEN_Area_comp1,FEN_Area_comp2,FEN_Area_comp3,FEN_Area_comp4,FEN_Area_comp5,FEN_Area_comp7
60,RL,85.0,10625,Pave,0,1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,3,3,1,6,866,1,0,132,998,GasA,5,Y,SBrkr,1006,1040,0,2046,1,0,2,1,3,1,3,8,7,1,4,BuiltIn,2003,2,3,871,3,3,3,320,62,0,0,0,0,0,0,None,0,8,2008,WD,Normal,284000,3044.01,93.29798522343881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,4,5,0.003910066515119005,1,3,-0.6738996411649657,0.09965922847423354,0.31512484212938635,-0.10024119809935962,-0.10457784591519628,0.0575776098877361,0.019559268665794872
20,RL,66.0,7800,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,3,312,2,600,0,912,GasA,3,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,2,5,7,0,0,Attchd,1964,1,1,288,3,3,3,0,0,0,0,0,0,0,0,None,0,11,2006,WD,Abnorml,115000,1824.01,63.04789995668884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,42,42,0.005482450128892403,0,1,0.1157013371765352,-0.2065749869124036,0.06450813300561833,0.039404519163498124,0.25574370197055424,0.2519097262704391,0.019171737213511328
20,RL,70.0,8402,Pave,0,1,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,5,206,1,0,914,1120,GasA,5,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,2,6,7,0,0,None,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,None,0,12,2007,New,Partial,147000,2240.01,65.62470703255788,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0053571380739838624,0,1,-0.414833422277192,-0.06352537199484354,-0.2779490625310132,-0.025361850998938347,0.12646178010282597,-0.12248685312750819,0.0034248578580220435
20,RL,79.0,10240,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,3,3,1,4,625,2,1061,0,1686,GasA,3,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,2,7,7,1,3,Attchd,1980,1,2,612,3,3,3,384,131,0,0,0,0,0,0,None,0,5,2006,WD,Normal,207500,3372.01,61.535997817325566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,26,26,0.004151836208875321,1,2,-1.1234786400865993,-0.2269084124479001,0.0847792451461965,0.055931753887507235,0.21910338434147042,0.26169825360926785,0.05654518272154058
80,RL,96.0,11275,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,4,4,CBlock,3,3,1,1,0,1,0,710,710,GasA,5,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,3,11,7,1,4,BuiltIn,1961,3,2,564,3,3,3,240,0,0,0,0,0,0,0,None,0,6,2010,WD,Normal,242000,3688.01,65.61804333502349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3,43,0.0036937529571010887,0,3,-1.1061297440801947,0.326489431277129,0.11293972360895141,0.1737139071556283,0.02816375488258669,-0.041514762487035145,0.05517969196572334
190,RL,55.0,5687,Pave,1,1,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,2,2,1,3,210,1,0,570,780,GasA,5,N,SBrkr,936,780,0,1716,1,0,2,0,6,1,1,9,7,0,0,None,0,0,0,0,0,0,1,0,184,0,0,0,0,0,0,None,0,3,2008,WD,Normal,135900,2496.01,54.446897248007815,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,8,96,0.00524475218837285,1,2,-1.888197850201598,0.2360792394051615,0.07240447506951528,-0.053770071197727316,0.13338748188348204,-0.11018364209326566,-0.01439380409670359
20,RL,0.0,13526,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3,3,CBlock,2,3,1,4,560,2,375,0,935,GasA,3,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,2,5,7,0,0,Attchd,1965,1,1,288,3,3,3,180,0,0,0,0,0,0,3,None,0,11,2006,WD,Normal,137000,1870.01,73.2616403120839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,41,41,0.005347587863542392,1,1,3.0720603259304253,-0.24965588819423107,0.10685605322400964,-0.04588126011009304,0.15146574905262575,0.1281405336371661,0.06268482758929274
60,RL,62.0,7917,Pave,0,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0,1,0,953,953,GasA,5,Y,SBrkr,953,694,0,1647,0,0,2,1,3,1,2,7,7,1,3,Attchd,1999,2,2,460,3,3,3,0,40,0,0,0,0,0,0,None,0,8,2007,WD,Normal,175000,2600.01,67.30743343294833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,7,8,0.0042501492105955,0,3,-1.12264165425229,0.24700800280856244,-0.10685590708226636,-0.057916503514905765,-0.009145915480638391,0.006059796612602671,-0.03786888373184468
30,RL,56.0,4060,Pave,0,1,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,1,3,1,1,0,1,0,864,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,2,4,7,0,0,None,0,0,0,0,0,0,3,0,96,0,0,0,0,0,0,None,0,7,2009,WD,Normal,99900,1728.01,57.81216543885741,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,59,87,0.004629624271268205,0,1,-1.8170532480345505,-0.004810670254698046,-0.37764410640632423,0.005601919685782684,0.12437563206635557,-0.11248064245219752,0.0048965102830793045
120,RL,43.0,3013,Pave,0,1,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,3,3,4,6,16,1,0,1346,1362,GasA,5,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,3,6,7,1,4,Attchd,2005,3,2,440,3,3,3,142,20,0,0,0,0,0,0,None,0,4,2006,WD,Normal,213490,2868.01,74.43837364583806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0.003984061099561023,0,2,-3.1143648281268854,-0.01701758376403595,-0.32309758478423417,0.09127266403332171,0.005153132235299969,-0.02223962779450845,0.026687154058228777
60,RL,62.0,8244,Pave,0,2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,1,0,1,0,840,840,GasA,5,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,3,7,7,1,4,Attchd,2004,3,2,440,3,3,3,100,48,0,0,0,0,0,0,None,0,5,2007,WD,Normal,183500,2560.01,71.67940750231443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,3,3,0.004069765075717979,0,3,-0.947833531761682,0.32021717304163505,-0.030229167602453987,-0.08697049266501185,-0.0047910216223081975,0.009283267962722329,-0.039719813384101736
80,RL,0.0,7750,Pave,0,2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,250,1,0,134,384,GasA,5,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,2,7,7,1,3,BuiltIn,2000,3,2,400,3,3,3,180,0,0,0,0,0,0,0,None,0,4,2010,WD,Normal,180000,1814.01,99.22767790695751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,10,10,0.004895101471957012,0,3,0.10896162990484926,0.2756985909536351,0.27440836012073,0.05062549485742325,-0.013433608620356502,0.004038424237265541,-0.04653770193791233
50,RL,60.0,8160,Pave,0,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,5,312,1,0,444,756,GasA,2,N,FuseF,756,378,0,1134,1,0,1,1,3,1,2,7,7,0,0,Detchd,1940,1,1,240,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2007,WD,AdjLand,126000,1890.01,66.66631393484691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,57,67,0.006172834062756559,1,2,0.15178803961189136,0.0702593324436154,0.011007670200407393,-0.0822395088966874,0.03214460190166809,-0.043027155374394194,-0.03180178920747723
60,RL,60.0,21930,Pave,0,4,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,4,3,1,0,1,0,732,732,GasA,5,Y,SBrkr,734,1104,0,1838,0,0,2,1,4,1,2,7,7,1,4,BuiltIn,2005,3,2,372,3,3,3,100,40,0,0,0,0,0,0,None,0,7,2006,WD,Normal,192140,2570.01,74.76235501029178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0.0038084854143169674,0,3,4.363239327346202,0.44572933117578906,0.021243281300087704,-0.20492885540559053,0.012475965532943572,-0.01107852268996073,-0.026771881249978174
20,RL,70.0,12243,Pave,0,2,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,998,1,0,486,1484,GasA,4,Y,SBrkr,1484,0,0,1484,0,0,2,0,3,1,2,7,7,1,3,Attchd,1971,1,2,487,3,3,3,224,0,0,0,180,0,0,0,None,0,2,2007,WD,Normal,175000,2968.01,58.96206549169308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,36,36,0.004716977953518899,0,2,-0.03700928656049887,-0.25265014873698755,0.018129853718218687,-0.026731296650910886,0.01005058802563088,-0.04029679361064279,-0.03582452401947252
80,RL,0.0,12328,Pave,0,2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,2,3,3,6,539,1,0,473,1012,GasA,3,Y,SBrkr,1034,0,0,1034,1,0,1,0,3,1,2,6,7,0,0,Attchd,1976,1,3,888,3,3,3,0,0,0,0,0,0,0,0,None,0,5,2010,WD,Normal,169900,2046.01,83.03967233786736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,34,34,0.005802702318469711,1,1,1.862939482946912,-0.18648450799203428,-0.0565112717476078,0.0031065237373574346,-0.2346480558332629,0.11796539929650637,0.08238497341539525
30,C,60.0,7879,Pave,0,1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,3,495,1,0,225,720,GasA,3,N,FuseA,720,0,0,720,0,0,1,0,2,1,2,4,7,0,0,None,0,0,0,0,0,0,1,0,523,115,0,0,0,0,2,None,0,11,2009,WD,Abnorml,34900,1440.01,24.235942805952735,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,59,89,0.00555554783951689,0,1,1.3083925985580318,-0.23661443235749166,0.01065575222798832,-0.08436835760280104,0.1298577472616009,-0.1465025142997071,-0.013174792226621476
20,RL,71.0,7064,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,3,3,CBlock,2,3,1,4,560,1,0,420,980,GasA,3,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,2,6,7,0,0,Detchd,1986,1,2,484,3,3,3,192,0,0,0,0,0,0,0,None,0,7,2009,WD,Normal,135000,1960.01,68.87719960612446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,32,32,0.006122442732201294,0,1,-0.5582790526740876,-0.22146575330895696,-0.030855055774374543,-0.0008903774507861538,-0.07120585428056882,0.015525756240250987,0.026844366334055996
20,RL,80.0,10000,Pave,0,1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1,4,594,1,0,270,864,GasA,5,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,2,6,7,1,3,Attchd,1961,2,1,264,3,3,3,165,0,0,0,0,0,0,2,Shed,400,3,2009,WD,Normal,131400,2008.01,65.43792112589081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,26,48,0.005244750660182989,1,1,0.8193015757395695,-0.18952591938872082,0.045555392891892414,0.06510467021623001,0.04845258701694919,-0.07443187993855051,-0.022145303839347822
60,RL,0.0,24682,Pave,0,4,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0,1,0,841,841,GasA,5,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,2,7,7,1,3,BuiltIn,1999,3,2,502,3,3,3,0,103,0,0,0,0,0,0,None,0,6,2009,WD,Normal,181000,2516.01,71.93930071820064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,10,10,0.004179101982625682,0,3,5.641159256812401,0.3475926851643401,-0.09233449059581515,-0.1625637978006796,-0.028784524279470963,0.00863146259971696,-0.027752651903720737
50,RM,60.0,6000,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,2,4,1,5,375,1,0,360,735,GasA,5,Y,SBrkr,869,349,0,1218,0,1,1,0,3,1,2,6,7,1,4,Detchd,2003,1,2,440,3,3,3,0,0,0,0,0,0,0,0,None,0,3,2007,WD,Normal,131000,1953.01,67.07594943190256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,57,66,0.004926104329963605,1,1,-1.0913351950963674,0.028628735836061216,0.07431793795494836,0.0130072977357173,-0.03311093657651924,0.006106191016670317,-0.0503552273408263
85,RL,0.0,16647,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,4,5,1390,1,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,2,6,5,2,3,Basment,1975,3,2,611,3,3,3,0,0,0,0,0,0,0,0,None,0,1,2007,WD,Normal,171000,3091.01,55.32172332020925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,26,32,0.0035273347869871916,1,2,1.226284842777054,-0.3101445850285665,0.20309953249952353,0.026911983490173205,-0.003828770134257556,-0.04867198984322344,-0.044382203784679004
120,RM,59.0,8198,Pave,0,1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,3,3,3,6,720,1,0,638,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,3,6,7,1,4,Attchd,2004,2,2,484,3,3,3,192,30,0,0,0,0,0,0,None,0,7,2008,WD,Normal,207000,2716.01,76.21474147738778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4,4,0.004418258896716571,1,2,-1.1443527263811737,-0.20791110402608728,-0.05631412689158038,-0.0008689176182303002,-0.014494734924273391,-0.024596359143797514,0.01440019588423958
20,RL,96.0,12444,Pave,0,1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,426.0,5,3,PConc,4,3,3,6,1336,1,0,596,1932,GasA,5,Y,SBrkr,1932,0,0,1932,1,0,2,0,2,1,4,7,7,1,4,Attchd,2008,3,3,774,3,3,3,0,66,0,304,0,0,0,0,None,0,11,2008,New,Partial,394617,3864.01,102.1262884930422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.0036231865304417544,1,2,-0.9414500204916907,-0.2670755309952979,0.039627607161275766,-0.008823012245630778,-0.04369096324265263,-0.023032308251093987,0.06016784380587821
20,FV,60.0,7200,Pave,2,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,4,3,PConc,3,3,1,6,905,1,0,357,1262,GasA,4,Y,SBrkr,1262,0,0,1262,0,0,2,0,2,1,3,5,7,0,0,Attchd,2006,3,2,572,3,3,3,0,120,0,0,0,0,0,0,None,0,5,2006,New,Partial,185000,2524.01,73.29606459562362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.003961961995275757,0,2,-1.3087910581281845,-0.2798285435168387,0.05476852478053297,0.0028734688091571806,-0.0444937667183487,-0.00742302250866994,-0.02762566481258058
20,RL,80.0,10386,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CemntBd,Stone,246.0,4,3,PConc,3,3,1,6,1464,1,0,536,2000,GasA,5,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,3,8,7,0,0,Attchd,2004,3,3,888,3,3,3,168,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal,305900,4000.01,76.47480881297797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,3,0.003999998000001,1,2,-1.5648091831485982,-0.2888878823892816,0.0672974240386959,0.004465661742225093,-0.04690279686521821,-0.007879928139953437,0.0070462047099290855
80,RL,94.0,7819,Pave,0,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,2,3,3,5,422,4,127,480,1029,GasA,3,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,2,6,7,1,3,Detchd,1976,1,2,672,3,3,3,144,0,0,0,0,0,0,3,None,0,3,2010,WD,Abnorml,107000,2146.01,49.85997269351028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,34,34,0.005371526077416224,1,1,-0.5182205147982697,-0.16203387388798787,-0.06940970636457125,0.06358347086196839,-0.05749169707037631,0.10703772361255762,-0.046494085629043884
20,RL,43.0,13568,Pave,0,3,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,5,716,1,0,274,990,GasA,5,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,2,5,7,0,0,Attchd,1996,1,2,576,3,3,3,224,0,0,0,0,0,0,0,None,0,7,2006,WD,Normal,156000,1980.01,78.78748087130873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,11,11,0.005050499948989951,1,1,2.690873663501638,-0.25353940587254054,0.03727989401651482,-0.050446453746468674,-0.08689521693791132,0.03107176046903663,-0.05290735231012719
